origin_date,target,target_end_date,horizon,location,output_type,output_type_id,value
2025-02-19,ILI incidence,2025-02-16,1,AT,quantile,0.01,2156.2571668791916
2025-02-19,ILI incidence,2025-02-16,1,AT,quantile,0.025,2172.226962152059
2025-02-19,ILI incidence,2025-02-16,1,AT,quantile,0.05,2186.0563970134376
2025-02-19,ILI incidence,2025-02-16,1,AT,quantile,0.1,2202.110107091214
2025-02-19,ILI incidence,2025-02-16,1,AT,quantile,0.15,2213.007990150159
2025-02-19,ILI incidence,2025-02-16,1,AT,quantile,0.2,2221.7077165476708
2025-02-19,ILI incidence,2025-02-16,1,AT,quantile,0.25,2229.1985459839498
2025-02-19,ILI incidence,2025-02-16,1,AT,quantile,0.3,2235.9470549028183
2025-02-19,ILI incidence,2025-02-16,1,AT,quantile,0.35,2242.218781678529
2025-02-19,ILI incidence,2025-02-16,1,AT,quantile,0.4,2248.1862955327197
2025-02-19,ILI incidence,2025-02-16,1,AT,quantile,0.45,2253.975043612843
2025-02-19,ILI incidence,2025-02-16,1,AT,quantile,0.5,2259.686559183235
2025-02-19,ILI incidence,2025-02-16,1,AT,quantile,0.55,2265.4125411709842
2025-02-19,ILI incidence,2025-02-16,1,AT,quantile,0.6,2271.2456245720923
2025-02-19,ILI incidence,2025-02-16,1,AT,quantile,0.65,2277.2903569697996
2025-02-19,ILI incidence,2025-02-16,1,AT,quantile,0.7,2283.6779979304265
2025-02-19,ILI incidence,2025-02-16,1,AT,quantile,0.75,2290.591359914964
2025-02-19,ILI incidence,2025-02-16,1,AT,quantile,0.8,2298.3143366639874
2025-02-19,ILI incidence,2025-02-16,1,AT,quantile,0.85,2307.3492659505328
2025-02-19,ILI incidence,2025-02-16,1,AT,quantile,0.9,2318.7677240106
2025-02-19,ILI incidence,2025-02-16,1,AT,quantile,0.95,2335.7955786831653
2025-02-19,ILI incidence,2025-02-16,1,AT,quantile,0.975,2350.6658903453003
2025-02-19,ILI incidence,2025-02-16,1,AT,quantile,0.99,2368.0748591950046
2025-02-19,ILI incidence,2025-02-23,2,AT,quantile,0.01,2045.887864387425
2025-02-19,ILI incidence,2025-02-23,2,AT,quantile,0.025,2061.160372147823
2025-02-19,ILI incidence,2025-02-23,2,AT,quantile,0.05,2074.386688062798
2025-02-19,ILI incidence,2025-02-23,2,AT,quantile,0.1,2089.741101448588
2025-02-19,ILI incidence,2025-02-23,2,AT,quantile,0.15,2100.164777121876
2025-02-19,ILI incidence,2025-02-23,2,AT,quantile,0.2,2108.4862361840123
2025-02-19,ILI incidence,2025-02-23,2,AT,quantile,0.25,2115.6515670943995
2025-02-19,ILI incidence,2025-02-23,2,AT,quantile,0.3,2122.1069957786844
2025-02-19,ILI incidence,2025-02-23,2,AT,quantile,0.35,2128.106485927576
2025-02-19,ILI incidence,2025-02-23,2,AT,quantile,0.4,2133.815090744081
2025-02-19,ILI incidence,2025-02-23,2,AT,quantile,0.45,2139.352799751502
2025-02-19,ILI incidence,2025-02-23,2,AT,quantile,0.5,2144.8167352787245
2025-02-19,ILI incidence,2025-02-23,2,AT,quantile,0.55,2150.2946192500767
2025-02-19,ILI incidence,2025-02-23,2,AT,quantile,0.6,2155.8750761441142
2025-02-19,ILI incidence,2025-02-23,2,AT,quantile,0.65,2161.6581346851767
2025-02-19,ILI incidence,2025-02-23,2,AT,quantile,0.7,2167.76938871065
2025-02-19,ILI incidence,2025-02-23,2,AT,quantile,0.75,2174.3837679212547
2025-02-19,ILI incidence,2025-02-23,2,AT,quantile,0.8,2181.7729341963745
2025-02-19,ILI incidence,2025-02-23,2,AT,quantile,0.85,2190.417594439887
2025-02-19,ILI incidence,2025-02-23,2,AT,quantile,0.9,2201.3432065366464
2025-02-19,ILI incidence,2025-02-23,2,AT,quantile,0.95,2217.6368872300086
2025-02-19,ILI incidence,2025-02-23,2,AT,quantile,0.975,2231.866814624335
2025-02-19,ILI incidence,2025-02-23,2,AT,quantile,0.99,2248.526972880973
2025-02-19,ILI incidence,2025-03-02,3,AT,quantile,0.01,1937.2459828692354
2025-02-19,ILI incidence,2025-03-02,3,AT,quantile,0.025,1951.8230850713746
2025-02-19,ILI incidence,2025-03-02,3,AT,quantile,0.05,1964.4478575793244
2025-02-19,ILI incidence,2025-03-02,3,AT,quantile,0.1,1979.1047406658208
2025-02-19,ILI incidence,2025-03-02,3,AT,quantile,0.15,1989.0553700358696
2025-02-19,ILI incidence,2025-03-02,3,AT,quantile,0.2,1996.9994667247706
2025-02-19,ILI incidence,2025-03-02,3,AT,quantile,0.25,2003.840062799613
2025-02-19,ILI incidence,2025-03-02,3,AT,quantile,0.3,2010.0030870135058
2025-02-19,ILI incidence,2025-03-02,3,AT,quantile,0.35,2015.730958188152
2025-02-19,ILI incidence,2025-03-02,3,AT,quantile,0.4,2021.1812324171892
2025-02-19,ILI incidence,2025-03-02,3,AT,quantile,0.45,2026.4684548891641
2025-02-19,ILI incidence,2025-03-02,3,AT,quantile,0.5,2031.6853472785597
2025-02-19,ILI incidence,2025-03-02,3,AT,quantile,0.55,2036.9156632880056
2025-02-19,ILI incidence,2025-03-02,3,AT,quantile,0.6,2042.2440252163015
2025-02-19,ILI incidence,2025-03-02,3,AT,quantile,0.65,2047.7659517821908
2025-02-19,ILI incidence,2025-03-02,3,AT,quantile,0.7,2053.601381630405
2025-02-19,ILI incidence,2025-03-02,3,AT,quantile,0.75,2059.9173757587364
2025-02-19,ILI incidence,2025-03-02,3,AT,quantile,0.8,2066.9733853052753
2025-02-19,ILI incidence,2025-03-02,3,AT,quantile,0.85,2075.228522710142
2025-02-19,ILI incidence,2025-03-02,3,AT,quantile,0.9,2085.662203359816
2025-02-19,ILI incidence,2025-03-02,3,AT,quantile,0.95,2101.223015028116
2025-02-19,ILI incidence,2025-03-02,3,AT,quantile,0.975,2114.8136405838027
2025-02-19,ILI incidence,2025-03-02,3,AT,quantile,0.99,2130.72618829553
2025-02-19,ILI incidence,2025-03-09,4,AT,quantile,0.01,1858.2103705490558
2025-02-19,ILI incidence,2025-03-09,4,AT,quantile,0.025,1872.9270625385716
2025-02-19,ILI incidence,2025-03-09,4,AT,quantile,0.05,1885.6773733432658
2025-02-19,ILI incidence,2025-03-09,4,AT,quantile,0.1,1900.48537252497
2025-02-19,ILI incidence,2025-03-09,4,AT,quantile,0.15,1910.5418646968585
2025-02-19,ILI incidence,2025-03-09,4,AT,quantile,0.2,1918.5723653315213
2025-02-19,ILI incidence,2025-03-09,4,AT,quantile,0.25,1925.488701247854
2025-02-19,ILI incidence,2025-03-09,4,AT,quantile,0.3,1931.721019993141
2025-02-19,ILI incidence,2025-03-09,4,AT,quantile,0.35,1937.5141885438882
2025-02-19,ILI incidence,2025-03-09,4,AT,quantile,0.4,1943.027394434512
2025-02-19,ILI incidence,2025-03-09,4,AT,quantile,0.45,1948.3764083980207
2025-02-19,ILI incidence,2025-03-09,4,AT,quantile,0.5,1953.6549852615876
2025-02-19,ILI incidence,2025-03-09,4,AT,quantile,0.55,1958.947855605667
2025-02-19,ILI incidence,2025-03-09,4,AT,quantile,0.6,1964.3406749030685
2025-02-19,ILI incidence,2025-03-09,4,AT,quantile,0.65,1969.9301763108954
2025-02-19,ILI incidence,2025-03-09,4,AT,quantile,0.7,1975.837873591056
2025-02-19,ILI incidence,2025-03-09,4,AT,quantile,0.75,1982.2330752488672
2025-02-19,ILI incidence,2025-03-09,4,AT,quantile,0.8,1989.3787845727422
2025-02-19,ILI incidence,2025-03-09,4,AT,quantile,0.85,1997.7404837789825
2025-02-19,ILI incidence,2025-03-09,4,AT,quantile,0.9,2008.311334503997
2025-02-19,ILI incidence,2025-03-09,4,AT,quantile,0.95,2024.0818530979625
2025-02-19,ILI incidence,2025-03-09,4,AT,quantile,0.975,2037.8606300568517
2025-02-19,ILI incidence,2025-03-09,4,AT,quantile,0.99,2053.9993545268726
2025-02-19,ILI incidence,2025-02-16,1,BE,quantile,0.01,688.1665268812427
2025-02-19,ILI incidence,2025-02-16,1,BE,quantile,0.025,696.1079709482897
2025-02-19,ILI incidence,2025-02-16,1,BE,quantile,0.05,703.0112093547601
2025-02-19,ILI incidence,2025-02-16,1,BE,quantile,0.1,711.0550860824918
2025-02-19,ILI incidence,2025-02-16,1,BE,quantile,0.15,716.5341110205985
2025-02-19,ILI incidence,2025-02-16,1,BE,quantile,0.2,720.9187190703091
2025-02-19,ILI incidence,2025-02-16,1,BE,quantile,0.25,724.7016690580754
2025-02-19,ILI incidence,2025-02-16,1,BE,quantile,0.3,728.1157662528768
2025-02-19,ILI incidence,2025-02-16,1,BE,quantile,0.35,731.2937722261854
2025-02-19,ILI incidence,2025-02-16,1,BE,quantile,0.4,734.3221965541089
2025-02-19,ILI incidence,2025-02-16,1,BE,quantile,0.45,737.2641520263772
2025-02-19,ILI incidence,2025-02-16,1,BE,quantile,0.5,740.1709557069869
2025-02-19,ILI incidence,2025-02-16,1,BE,quantile,0.55,743.0892044883975
2025-02-19,ILI incidence,2025-02-16,1,BE,quantile,0.6,746.0662359410844
2025-02-19,ILI incidence,2025-02-16,1,BE,quantile,0.65,749.1557522654092
2025-02-19,ILI incidence,2025-02-16,1,BE,quantile,0.7,752.4254654878558
2025-02-19,ILI incidence,2025-02-16,1,BE,quantile,0.75,755.9699905701154
2025-02-19,ILI incidence,2025-02-16,1,BE,quantile,0.8,759.9366138767592
2025-02-19,ILI incidence,2025-02-16,1,BE,quantile,0.85,764.5864399286216
2025-02-19,ILI incidence,2025-02-16,1,BE,quantile,0.9,770.4773706706841
2025-02-19,ILI incidence,2025-02-16,1,BE,quantile,0.95,779.2921008702176
2025-02-19,ILI incidence,2025-02-16,1,BE,quantile,0.975,787.0190852449126
2025-02-19,ILI incidence,2025-02-16,1,BE,quantile,0.99,796.0996328994222
2025-02-19,ILI incidence,2025-02-23,2,BE,quantile,0.01,569.5096578601937
2025-02-19,ILI incidence,2025-02-23,2,BE,quantile,0.025,576.135852412299
2025-02-19,ILI incidence,2025-02-23,2,BE,quantile,0.05,581.8962704635185
2025-02-19,ILI incidence,2025-02-23,2,BE,quantile,0.1,588.6090567336739
2025-02-19,ILI incidence,2025-02-23,2,BE,quantile,0.15,593.1817619157805
2025-02-19,ILI incidence,2025-02-23,2,BE,quantile,0.2,596.8412826978315
2025-02-19,ILI incidence,2025-02-23,2,BE,quantile,0.25,599.998782925743
2025-02-19,ILI incidence,2025-02-23,2,BE,quantile,0.3,602.8485255048026
2025-02-19,ILI incidence,2025-02-23,2,BE,quantile,0.35,605.5012974773271
2025-02-19,ILI incidence,2025-02-23,2,BE,quantile,0.4,608.029293753481
2025-02-19,ILI incidence,2025-02-23,2,BE,quantile,0.45,610.4851881154889
2025-02-19,ILI incidence,2025-02-23,2,BE,quantile,0.5,612.9118140472111
2025-02-19,ILI incidence,2025-02-23,2,BE,quantile,0.55,615.3480698334694
2025-02-19,ILI incidence,2025-02-23,2,BE,quantile,0.6,617.8334769645606
2025-02-19,ILI incidence,2025-02-23,2,BE,quantile,0.65,620.4128757751366
2025-02-19,ILI incidence,2025-02-23,2,BE,quantile,0.7,623.1428098407106
2025-02-19,ILI incidence,2025-02-23,2,BE,quantile,0.75,626.1022939380964
2025-02-19,ILI incidence,2025-02-23,2,BE,quantile,0.8,629.4143362699641
2025-02-19,ILI incidence,2025-02-23,2,BE,quantile,0.85,633.2970107523389
2025-02-19,ILI incidence,2025-02-23,2,BE,quantile,0.9,638.2162927663057
2025-02-19,ILI incidence,2025-02-23,2,BE,quantile,0.95,645.5776751788732
2025-02-19,ILI incidence,2025-02-23,2,BE,quantile,0.975,652.0311950841921
2025-02-19,ILI incidence,2025-02-23,2,BE,quantile,0.99,659.6158374957707
2025-02-19,ILI incidence,2025-03-02,3,BE,quantile,0.01,441.6069281832171
2025-02-19,ILI incidence,2025-03-02,3,BE,quantile,0.025,446.7886310453997
2025-02-19,ILI incidence,2025-03-02,3,BE,quantile,0.05,451.2936781038491
2025-02-19,ILI incidence,2025-03-02,3,BE,quantile,0.1,456.5439888442901
2025-02-19,ILI incidence,2025-03-02,3,BE,quantile,0.15,460.1207374552139
2025-02-19,ILI incidence,2025-03-02,3,BE,quantile,0.2,462.98335496007377
2025-02-19,ILI incidence,2025-03-02,3,BE,quantile,0.25,465.453384529572
2025-02-19,ILI incidence,2025-03-02,3,BE,quantile,0.3,467.6827518067463
2025-02-19,ILI incidence,2025-03-02,3,BE,quantile,0.35,469.7581030869128
2025-02-19,ILI incidence,2025-03-02,3,BE,quantile,0.4,471.7359052569595
2025-02-19,ILI incidence,2025-03-02,3,BE,quantile,0.45,473.6573601999602
2025-02-19,ILI incidence,2025-03-02,3,BE,quantile,0.5,475.555976120089
2025-02-19,ILI incidence,2025-03-02,3,BE,quantile,0.55,477.462186449816
2025-02-19,ILI incidence,2025-03-02,3,BE,quantile,0.6,479.40691610324313
2025-02-19,ILI incidence,2025-03-02,3,BE,quantile,0.65,481.4252559574995
2025-02-19,ILI incidence,2025-03-02,3,BE,quantile,0.7,483.5614597513802
2025-02-19,ILI incidence,2025-03-02,3,BE,quantile,0.75,485.8773727621498
2025-02-19,ILI incidence,2025-03-02,3,BE,quantile,0.8,488.4692793350603
2025-02-19,ILI incidence,2025-03-02,3,BE,quantile,0.85,491.5078833563158
2025-02-19,ILI incidence,2025-03-02,3,BE,quantile,0.9,495.35795445464515
2025-02-19,ILI incidence,2025-03-02,3,BE,quantile,0.95,501.11977166664246
2025-02-19,ILI incidence,2025-03-02,3,BE,quantile,0.975,506.17142560223994
2025-02-19,ILI incidence,2025-03-02,3,BE,quantile,0.99,512.1090001414539
2025-02-19,ILI incidence,2025-03-09,4,BE,quantile,0.01,371.57160538287286
2025-02-19,ILI incidence,2025-03-09,4,BE,quantile,0.025,376.1613190064066
2025-02-19,ILI incidence,2025-03-09,4,BE,quantile,0.05,380.1539255481814
2025-02-19,ILI incidence,2025-03-09,4,BE,quantile,0.1,384.8096290725267
2025-02-19,ILI incidence,2025-03-09,4,BE,quantile,0.15,387.9828957543763
2025-02-19,ILI incidence,2025-03-09,4,BE,quantile,0.2,390.52351189760896
2025-02-19,ILI incidence,2025-03-09,4,BE,quantile,0.25,392.716354910482
2025-02-19,ILI incidence,2025-03-09,4,BE,quantile,0.3,394.6960607090231
2025-02-19,ILI incidence,2025-03-09,4,BE,quantile,0.35,396.5394380639287
2025-02-19,ILI incidence,2025-03-09,4,BE,quantile,0.4,398.2965627880362
2025-02-19,ILI incidence,2025-03-09,4,BE,quantile,0.45,400.00399305034455
2025-02-19,ILI incidence,2025-03-09,4,BE,quantile,0.5,401.69148090751133
2025-02-19,ILI incidence,2025-03-09,4,BE,quantile,0.55,403.3860699789239
2025-02-19,ILI incidence,2025-03-09,4,BE,quantile,0.6,405.1152634603726
2025-02-19,ILI incidence,2025-03-09,4,BE,quantile,0.65,406.91029334153103
2025-02-19,ILI incidence,2025-03-09,4,BE,quantile,0.7,408.81057154048847
2025-02-19,ILI incidence,2025-03-09,4,BE,quantile,0.75,410.87120314662684
2025-02-19,ILI incidence,2025-03-09,4,BE,quantile,0.8,413.17800941132924
2025-02-19,ILI incidence,2025-03-09,4,BE,quantile,0.85,415.88318577863885
2025-02-19,ILI incidence,2025-03-09,4,BE,quantile,0.9,419.3120310535347
2025-02-19,ILI incidence,2025-03-09,4,BE,quantile,0.95,424.44604141820906
2025-02-19,ILI incidence,2025-03-09,4,BE,quantile,0.975,428.94978706374195
2025-02-19,ILI incidence,2025-03-09,4,BE,quantile,0.99,434.2463431260161
2025-02-19,ILI incidence,2025-02-16,1,CZ,quantile,0.01,143.42258966331016
2025-02-19,ILI incidence,2025-02-16,1,CZ,quantile,0.025,144.91212088369568
2025-02-19,ILI incidence,2025-02-16,1,CZ,quantile,0.05,146.20548215506577
2025-02-19,ILI incidence,2025-02-16,1,CZ,quantile,0.1,147.7108796395151
2025-02-19,ILI incidence,2025-02-16,1,CZ,quantile,0.15,148.7352520111139
2025-02-19,ILI incidence,2025-02-16,1,CZ,quantile,0.2,149.5544209262309
2025-02-19,ILI incidence,2025-02-16,1,CZ,quantile,0.25,150.26076556795667
2025-02-19,ILI incidence,2025-02-16,1,CZ,quantile,0.3,150.89790869491313
2025-02-19,ILI incidence,2025-02-16,1,CZ,quantile,0.35,151.4907122263537
2025-02-19,ILI incidence,2025-02-16,1,CZ,quantile,0.4,152.05536386471465
2025-02-19,ILI incidence,2025-02-16,1,CZ,quantile,0.45,152.60366081726684
2025-02-19,ILI incidence,2025-02-16,1,CZ,quantile,0.5,153.14518241544104
2025-02-19,ILI incidence,2025-02-16,1,CZ,quantile,0.55,153.68861311942516
2025-02-19,ILI incidence,2025-02-16,1,CZ,quantile,0.6,154.24276093251893
2025-02-19,ILI incidence,2025-02-16,1,CZ,quantile,0.65,154.81760301978065
2025-02-19,ILI incidence,2025-02-16,1,CZ,quantile,0.7,155.42570372455242
2025-02-19,ILI incidence,2025-02-16,1,CZ,quantile,0.75,156.08460269040916
2025-02-19,ILI incidence,2025-02-16,1,CZ,quantile,0.8,156.82158448559906
2025-02-19,ILI incidence,2025-02-16,1,CZ,quantile,0.85,157.68499196252068
2025-02-19,ILI incidence,2025-02-16,1,CZ,quantile,0.9,158.77806949624113
2025-02-19,ILI incidence,2025-02-16,1,CZ,quantile,0.95,160.4120405981899
2025-02-19,ILI incidence,2025-02-16,1,CZ,quantile,0.975,161.84279275762782
2025-02-19,ILI incidence,2025-02-16,1,CZ,quantile,0.99,163.52230442123067
2025-02-19,ILI incidence,2025-02-23,2,CZ,quantile,0.01,118.39301947433157
2025-02-19,ILI incidence,2025-02-23,2,CZ,quantile,0.025,119.63414938226079
2025-02-19,ILI incidence,2025-02-23,2,CZ,quantile,0.05,120.7119045361367
2025-02-19,ILI incidence,2025-02-23,2,CZ,quantile,0.1,121.9664428669562
2025-02-19,ILI incidence,2025-02-23,2,CZ,quantile,0.15,122.82017125700193
2025-02-19,ILI incidence,2025-02-23,2,CZ,quantile,0.2,123.50291289869095
2025-02-19,ILI incidence,2025-02-23,2,CZ,quantile,0.25,124.09164390976942
2025-02-19,ILI incidence,2025-02-23,2,CZ,quantile,0.3,124.62271474153633
2025-02-19,ILI incidence,2025-02-23,2,CZ,quantile,0.35,125.11684343638684
2025-02-19,ILI incidence,2025-02-23,2,CZ,quantile,0.4,125.5875203144669
2025-02-19,ILI incidence,2025-02-23,2,CZ,quantile,0.45,126.04457749595473
2025-02-19,ILI incidence,2025-02-23,2,CZ,quantile,0.5,126.4959993907004
2025-02-19,ILI incidence,2025-02-23,2,CZ,quantile,0.55,126.94902530295765
2025-02-19,ILI incidence,2025-02-23,2,CZ,quantile,0.6,127.41099833737533
2025-02-19,ILI incidence,2025-02-23,2,CZ,quantile,0.65,127.8902371619584
2025-02-19,ILI incidence,2025-02-23,2,CZ,quantile,0.7,128.39721844156892
2025-02-19,ILI incidence,2025-02-23,2,CZ,quantile,0.75,128.94656839235904
2025-02-19,ILI incidence,2025-02-23,2,CZ,quantile,0.8,129.5610405586293
2025-02-19,ILI incidence,2025-02-23,2,CZ,quantile,0.85,130.2809512021593
2025-02-19,ILI incidence,2025-02-23,2,CZ,quantile,0.9,131.1924053558324
2025-02-19,ILI incidence,2025-02-23,2,CZ,quantile,0.95,132.55497083530759
2025-02-19,ILI incidence,2025-02-23,2,CZ,quantile,0.975,133.7481616430563
2025-02-19,ILI incidence,2025-02-23,2,CZ,quantile,0.99,135.14891333013156
2025-02-19,ILI incidence,2025-03-02,3,CZ,quantile,0.01,92.86515313957824
2025-02-19,ILI incidence,2025-03-02,3,CZ,quantile,0.025,93.84869699109474
2025-02-19,ILI incidence,2025-03-02,3,CZ,quantile,0.05,94.70283832384382
2025-02-19,ILI incidence,2025-03-02,3,CZ,quantile,0.1,95.69715923736503
2025-02-19,ILI incidence,2025-03-02,3,CZ,quantile,0.15,96.37385264047788
2025-02-19,ILI incidence,2025-03-02,3,CZ,quantile,0.2,96.91504294346383
2025-02-19,ILI incidence,2025-03-02,3,CZ,quantile,0.25,97.38173255250483
2025-02-19,ILI incidence,2025-03-02,3,CZ,quantile,0.3,97.8027296462261
2025-02-19,ILI incidence,2025-03-02,3,CZ,quantile,0.35,98.19445419534455
2025-02-19,ILI incidence,2025-03-02,3,CZ,quantile,0.4,98.567598453915
2025-02-19,ILI incidence,2025-03-02,3,CZ,quantile,0.45,98.92995579774839
2025-02-19,ILI incidence,2025-03-02,3,CZ,quantile,0.5,99.28785561249232
2025-02-19,ILI incidence,2025-03-02,3,CZ,quantile,0.55,99.64703724785122
2025-02-19,ILI incidence,2025-03-02,3,CZ,quantile,0.6,100.01332300394196
2025-02-19,ILI incidence,2025-03-02,3,CZ,quantile,0.65,100.39330938346087
2025-02-19,ILI incidence,2025-03-02,3,CZ,quantile,0.7,100.795304839903
2025-02-19,ILI incidence,2025-03-02,3,CZ,quantile,0.75,101.23090936098825
2025-02-19,ILI incidence,2025-03-02,3,CZ,quantile,0.8,101.71816955806678
2025-02-19,ILI incidence,2025-03-02,3,CZ,quantile,0.85,102.28906282969835
2025-02-19,ILI incidence,2025-03-02,3,CZ,quantile,0.9,103.01188682971879
2025-02-19,ILI incidence,2025-03-02,3,CZ,quantile,0.95,104.09253601568786
2025-02-19,ILI incidence,2025-03-02,3,CZ,quantile,0.975,105.03892623107318
2025-02-19,ILI incidence,2025-03-02,3,CZ,quantile,0.99,106.15003009046707
2025-02-19,ILI incidence,2025-03-09,4,CZ,quantile,0.01,79.57543866041135
2025-02-19,ILI incidence,2025-03-09,4,CZ,quantile,0.025,80.49579875860177
2025-02-19,ILI incidence,2025-03-09,4,CZ,quantile,0.05,81.29576357075791
2025-02-19,ILI incidence,2025-03-09,4,CZ,quantile,0.1,82.22782232873047
2025-02-19,ILI incidence,2025-03-09,4,CZ,quantile,0.15,82.86263444383599
2025-02-19,ILI incidence,2025-03-09,4,CZ,quantile,0.2,83.37061454286776
2025-02-19,ILI incidence,2025-03-09,4,CZ,quantile,0.25,83.80886776869548
2025-02-19,ILI incidence,2025-03-09,4,CZ,quantile,0.3,84.20437246591663
2025-02-19,ILI incidence,2025-03-09,4,CZ,quantile,0.35,84.57251277755928
2025-02-19,ILI incidence,2025-03-09,4,CZ,quantile,0.4,84.92331260014853
2025-02-19,ILI incidence,2025-03-09,4,CZ,quantile,0.45,85.26408418949293
2025-02-19,ILI incidence,2025-03-09,4,CZ,quantile,0.5,85.60077247406478
2025-02-19,ILI incidence,2025-03-09,4,CZ,quantile,0.55,85.93877485130953
2025-02-19,ILI incidence,2025-03-09,4,CZ,quantile,0.6,86.28357376076968
2025-02-19,ILI incidence,2025-03-09,4,CZ,quantile,0.65,86.64138798401011
2025-02-19,ILI incidence,2025-03-09,4,CZ,quantile,0.7,87.02005784509187
2025-02-19,ILI incidence,2025-03-09,4,CZ,quantile,0.75,87.43053787204327
2025-02-19,ILI incidence,2025-03-09,4,CZ,quantile,0.8,87.8898798917036
2025-02-19,ILI incidence,2025-03-09,4,CZ,quantile,0.85,88.42831146244743
2025-02-19,ILI incidence,2025-03-09,4,CZ,quantile,0.9,89.11041720499061
2025-02-19,ILI incidence,2025-03-09,4,CZ,quantile,0.95,90.13098254026767
2025-02-19,ILI incidence,2025-03-09,4,CZ,quantile,0.975,91.02552655897681
2025-02-19,ILI incidence,2025-03-09,4,CZ,quantile,0.99,92.0766734601659
2025-02-19,ILI incidence,2025-02-16,1,DK,quantile,0.01,197.73638986102475
2025-02-19,ILI incidence,2025-02-16,1,DK,quantile,0.025,199.98206474875786
2025-02-19,ILI incidence,2025-02-16,1,DK,quantile,0.05,201.9337556876692
2025-02-19,ILI incidence,2025-02-16,1,DK,quantile,0.1,204.20746379571287
2025-02-19,ILI incidence,2025-02-16,1,DK,quantile,0.15,205.7558986869001
2025-02-19,ILI incidence,2025-02-16,1,DK,quantile,0.2,206.99487455764168
2025-02-19,ILI incidence,2025-02-16,1,DK,quantile,0.25,208.0637209031555
2025-02-19,ILI incidence,2025-02-16,1,DK,quantile,0.3,209.02825818050763
2025-02-19,ILI incidence,2025-02-16,1,DK,quantile,0.35,209.92601761283439
2025-02-19,ILI incidence,2025-02-16,1,DK,quantile,0.4,210.78145159177367
2025-02-19,ILI incidence,2025-02-16,1,DK,quantile,0.45,211.6123957916359
2025-02-19,ILI incidence,2025-02-16,1,DK,quantile,0.5,212.43334877981204
2025-02-19,ILI incidence,2025-02-16,1,DK,quantile,0.55,213.25747168574526
2025-02-19,ILI incidence,2025-02-16,1,DK,quantile,0.6,214.09813078046895
2025-02-19,ILI incidence,2025-02-16,1,DK,quantile,0.65,214.97048522947622
2025-02-19,ILI incidence,2025-02-16,1,DK,quantile,0.7,215.89364453146078
2025-02-19,ILI incidence,2025-02-16,1,DK,quantile,0.75,216.89430597796903
2025-02-19,ILI incidence,2025-02-16,1,DK,quantile,0.8,218.01402363037823
2025-02-19,ILI incidence,2025-02-16,1,DK,quantile,0.85,219.32645579001874
2025-02-19,ILI incidence,2025-02-16,1,DK,quantile,0.9,220.98897412773633
2025-02-19,ILI incidence,2025-02-16,1,DK,quantile,0.95,223.47618050037823
2025-02-19,ILI incidence,2025-02-16,1,DK,quantile,0.975,225.6560174327517
2025-02-19,ILI incidence,2025-02-16,1,DK,quantile,0.99,228.21717760506974
2025-02-19,ILI incidence,2025-02-23,2,DK,quantile,0.01,184.8497909963953
2025-02-19,ILI incidence,2025-02-23,2,DK,quantile,0.025,186.96648003214776
2025-02-19,ILI incidence,2025-02-23,2,DK,quantile,0.05,188.80622214579404
2025-02-19,ILI incidence,2025-02-23,2,DK,quantile,0.1,190.94968616433698
2025-02-19,ILI incidence,2025-02-23,2,DK,quantile,0.15,192.40952973177056
2025-02-19,ILI incidence,2025-02-23,2,DK,quantile,0.2,193.57768153338444
2025-02-19,ILI incidence,2025-02-23,2,DK,quantile,0.25,194.58547302626266
2025-02-19,ILI incidence,2025-02-23,2,DK,quantile,0.3,195.49494864503134
2025-02-19,ILI incidence,2025-02-23,2,DK,quantile,0.35,196.34148805917394
2025-02-19,ILI incidence,2025-02-23,2,DK,quantile,0.4,197.14814321942333
2025-02-19,ILI incidence,2025-02-23,2,DK,quantile,0.45,197.9317296301092
2025-02-19,ILI incidence,2025-02-23,2,DK,quantile,0.5,198.705917937133
2025-02-19,ILI incidence,2025-02-23,2,DK,quantile,0.55,199.48311917495394
2025-02-19,ILI incidence,2025-02-23,2,DK,quantile,0.6,200.27593936092683
2025-02-19,ILI incidence,2025-02-23,2,DK,quantile,0.65,201.0986770260591
2025-02-19,ILI incidence,2025-02-23,2,DK,quantile,0.7,201.9693584192877
2025-02-19,ILI incidence,2025-02-23,2,DK,quantile,0.75,202.91316922477978
2025-02-19,ILI incidence,2025-02-23,2,DK,quantile,0.8,203.9693127434562
2025-02-19,ILI incidence,2025-02-23,2,DK,quantile,0.85,205.2072831386528
2025-02-19,ILI incidence,2025-02-23,2,DK,quantile,0.9,206.77556064857376
2025-02-19,ILI incidence,2025-02-23,2,DK,quantile,0.95,209.1219507360426
2025-02-19,ILI incidence,2025-02-23,2,DK,quantile,0.975,211.1785418990228
2025-02-19,ILI incidence,2025-02-23,2,DK,quantile,0.99,213.59509556234283
2025-02-19,ILI incidence,2025-03-02,3,DK,quantile,0.01,166.41011499100546
2025-02-19,ILI incidence,2025-03-02,3,DK,quantile,0.025,168.33200888898108
2025-02-19,ILI incidence,2025-03-02,3,DK,quantile,0.05,170.0025824007029
2025-02-19,ILI incidence,2025-03-02,3,DK,quantile,0.1,171.94911188576438
2025-02-19,ILI incidence,2025-03-02,3,DK,quantile,0.15,173.27492863172847
2025-02-19,ILI incidence,2025-03-02,3,DK,quantile,0.2,174.33589078407573
2025-02-19,ILI incidence,2025-03-02,3,DK,quantile,0.25,175.25124792598703
